random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
810068,EDMUND. She’s coming downstairs. ,TYRONE {hurriedly). We’ll play our game. Pretend not to notice and she’ll soon go up again. ,EDMUND {staring through the front parlour — with relief). I don’t see her. She must have started down and then turned back. ,TYRONE. Thank God. ,EDMUND. Yes. It’s pretty horrible to see her the way she must be now. {With bitter misery ) The hardest thing to take is the blank wall she builds around her. Or it’s more like a bank of fog in which she hides and loses herself. ,"EDMOND {irritably). Yes, for Pete’s sake, Papa' The first thing after breakfast! Give it a rest, can’t you? ",1
929820,TYRONE {hurriedly). We’ll play our game. Pretend not to notice and she’ll soon go up again. ,EDMUND {staring through the front parlour — with relief). I don’t see her. She must have started down and then turned back. ,TYRONE. Thank God. ,EDMUND. Yes. It’s pretty horrible to see her the way she must be now. {With bitter misery ) The hardest thing to take is the blank wall she builds around her. Or it’s more like a bank of fog in which she hides and loses herself. ,"TYRONE {remonstrates gently). Now, now, lad. It’s not her. It’s the damned poison, ",Then nothing would ever have happened. ,1
33722,EDMUND {staring through the front parlour — with relief). I don’t see her. She must have started down and then turned back. ,TYRONE. Thank God. ,EDMUND. Yes. It’s pretty horrible to see her the way she must be now. {With bitter misery ) The hardest thing to take is the blank wall she builds around her. Or it’s more like a bank of fog in which she hides and loses herself. ,"TYRONE {remonstrates gently). Now, now, lad. It’s not her. It’s the damned poison, ","EDMtTND {biUerly), She takes it to get that effect. At least, I know she did this time! {Abruptly,) My play, isn’t ","MARY {bitterly). You’re a sentimental fool. What is so wonderful about that first meeting between a silly romantic schoolgirl and a matinee idoP You were much happier before you knew he existed, in the Convent when you used to pray to the Blessed Virgin. {Longingly ) If I could only find the faith I lost, so I could pray again! {She pauses — then begins to recite the Hail Mary in a fiat, empty tone.) ",1
632947,TYRONE. Thank God. ,EDMUND. Yes. It’s pretty horrible to see her the way she must be now. {With bitter misery ) The hardest thing to take is the blank wall she builds around her. Or it’s more like a bank of fog in which she hides and loses herself. ,"TYRONE {remonstrates gently). Now, now, lad. It’s not her. It’s the damned poison, ","EDMtTND {biUerly), She takes it to get that effect. At least, I know she did this time! {Abruptly,) My play, isn’t ",It? Here. {He plays a card) ,Goddamned fool to believe m you' {He walks away from her to pour himself a big dnnk.) ,1
89066,EDMUND. Yes. It’s pretty horrible to see her the way she must be now. {With bitter misery ) The hardest thing to take is the blank wall she builds around her. Or it’s more like a bank of fog in which she hides and loses herself. ,"TYRONE {remonstrates gently). Now, now, lad. It’s not her. It’s the damned poison, ","EDMtTND {biUerly), She takes it to get that effect. At least, I know she did this time! {Abruptly,) My play, isn’t ",It? Here. {He plays a card) ,"TYRONE {plays mechanically ^ gently reproachful). She’s been terribly fhghtened about your illness, for all her pretending, Don’t be too hard on her, lad. Remember she’s not responsible. Once that cursed poison gets a hold on anyone — ",What ho^ What ho^ ,1
347814,"TYRONE {remonstrates gently). Now, now, lad. It’s not her. It’s the damned poison, ","EDMtTND {biUerly), She takes it to get that effect. At least, I know she did this time! {Abruptly,) My play, isn’t ",It? Here. {He plays a card) ,"TYRONE {plays mechanically ^ gently reproachful). She’s been terribly fhghtened about your illness, for all her pretending, Don’t be too hard on her, lad. Remember she’s not responsible. Once that cursed poison gets a hold on anyone — ","EDMUND {huface grows hard and he stares at his father with bitter accusatiori). It never should have gotten a hold on her! I know damned well she’s not to blame* And I know who is! You are* Your danrned stinginess* If you’d spent money for a decent doctor when she was so sick after I was born, she’d never have known morphine existed! Instead you put her in the hands of a hotel quack who wouldn’t admit his ignorance and took the easiest way out, not giving a damn what happened to her afterwards* All because his fee was cheap! Another one of your bargains! ","There never has been. {Her manner becoming more and more remote.) At the Convent I had so many fhends. Girls whose fanuhes hved in lovely homes I used to visit them and they’d visit me m my father’s home But, naturally, after I married an actor — you know how actors were considered in those days — a lot of them gave me the cold shoulder. And then, right after we were married, there was the scandal of that woman who had been your mistress, smng you. From then on, all my old friends either pitied me or cut me dead. I hated the ones who cut me much less than the pitiers. ",1
47034,"EDMtTND {biUerly), She takes it to get that effect. At least, I know she did this time! {Abruptly,) My play, isn’t ",It? Here. {He plays a card) ,"TYRONE {plays mechanically ^ gently reproachful). She’s been terribly fhghtened about your illness, for all her pretending, Don’t be too hard on her, lad. Remember she’s not responsible. Once that cursed poison gets a hold on anyone — ","EDMUND {huface grows hard and he stares at his father with bitter accusatiori). It never should have gotten a hold on her! I know damned well she’s not to blame* And I know who is! You are* Your danrned stinginess* If you’d spent money for a decent doctor when she was so sick after I was born, she’d never have known morphine existed! Instead you put her in the hands of a hotel quack who wouldn’t admit his ignorance and took the easiest way out, not giving a damn what happened to her afterwards* All because his fee was cheap! Another one of your bargains! ","{They grow tense with a hopeful^ fearful expectancy, ","TYRONE {stung — angrily). Be quiet! How dare you talk of something you know nothing about* {Trying to control his temper.) You must try to see my side of it, too, lad. ",2
723145,It? Here. {He plays a card) ,"TYRONE {plays mechanically ^ gently reproachful). She’s been terribly fhghtened about your illness, for all her pretending, Don’t be too hard on her, lad. Remember she’s not responsible. Once that cursed poison gets a hold on anyone — ","EDMUND {huface grows hard and he stares at his father with bitter accusatiori). It never should have gotten a hold on her! I know damned well she’s not to blame* And I know who is! You are* Your danrned stinginess* If you’d spent money for a decent doctor when she was so sick after I was born, she’d never have known morphine existed! Instead you put her in the hands of a hotel quack who wouldn’t admit his ignorance and took the easiest way out, not giving a damn what happened to her afterwards* All because his fee was cheap! Another one of your bargains! ","TYRONE {stung — angrily). Be quiet! How dare you talk of something you know nothing about* {Trying to control his temper.) You must try to see my side of it, too, lad. ",How was I to know he was that kind of a doctor? He had a good reputation — ,MARY. TeU me the truth. Why are you so suspidous all of a sudden? ,1
30180,"TYRONE {plays mechanically ^ gently reproachful). She’s been terribly fhghtened about your illness, for all her pretending, Don’t be too hard on her, lad. Remember she’s not responsible. Once that cursed poison gets a hold on anyone — ","EDMUND {huface grows hard and he stares at his father with bitter accusatiori). It never should have gotten a hold on her! I know damned well she’s not to blame* And I know who is! You are* Your danrned stinginess* If you’d spent money for a decent doctor when she was so sick after I was born, she’d never have known morphine existed! Instead you put her in the hands of a hotel quack who wouldn’t admit his ignorance and took the easiest way out, not giving a damn what happened to her afterwards* All because his fee was cheap! Another one of your bargains! ","TYRONE {stung — angrily). Be quiet! How dare you talk of something you know nothing about* {Trying to control his temper.) You must try to see my side of it, too, lad. ",How was I to know he was that kind of a doctor? He had a good reputation — ,"MARY. Oh, well, I won’t mind it tomght. ","EDMUND. Among the souses in the hotel bar, I suppose* ",2
437303,"EDMUND {huface grows hard and he stares at his father with bitter accusatiori). It never should have gotten a hold on her! I know damned well she’s not to blame* And I know who is! You are* Your danrned stinginess* If you’d spent money for a decent doctor when she was so sick after I was born, she’d never have known morphine existed! Instead you put her in the hands of a hotel quack who wouldn’t admit his ignorance and took the easiest way out, not giving a damn what happened to her afterwards* All because his fee was cheap! Another one of your bargains! ","TYRONE {stung — angrily). Be quiet! How dare you talk of something you know nothing about* {Trying to control his temper.) You must try to see my side of it, too, lad. ",How was I to know he was that kind of a doctor? He had a good reputation — ,"EDMUND. Among the souses in the hotel bar, I suppose* ","EDMUND. Yes' At the same time crying poorhouse and making it plam you wanted a cheap one' I know your system' By God, I ought to after this afternoon! ","EDMUND. Jesus, Jamie! You really have gone crazy! ",1
692822,"TYRONE {stung — angrily). Be quiet! How dare you talk of something you know nothing about* {Trying to control his temper.) You must try to see my side of it, too, lad. ",How was I to know he was that kind of a doctor? He had a good reputation — ,"EDMUND. Among the souses in the hotel bar, I suppose* ","EDMUND. Yes' At the same time crying poorhouse and making it plam you wanted a cheap one' I know your system' By God, I ought to after this afternoon! ",I was only thinkmg how well you look. ,TYRONE {guiltily defensive). What about this afternoon? ,2
932631,How was I to know he was that kind of a doctor? He had a good reputation — ,"EDMUND. Among the souses in the hotel bar, I suppose* ","EDMUND. Yes' At the same time crying poorhouse and making it plam you wanted a cheap one' I know your system' By God, I ought to after this afternoon! ",TYRONE {guiltily defensive). What about this afternoon? ,MARY {has begun to dnft into dreams again — reacts mechanically). What medicine? I don’t know what you mean. {In dismissal.) You better take the dnnk to Bridget. ,EDMUND. Never mind now We’re talking about ,2
17844,"EDMUND. Among the souses in the hotel bar, I suppose* ","EDMUND. Yes' At the same time crying poorhouse and making it plam you wanted a cheap one' I know your system' By God, I ought to after this afternoon! ",TYRONE {guiltily defensive). What about this afternoon? ,EDMUND. Never mind now We’re talking about ,Mama! I’m saying no matter how you excuse yourself you know damned well your stinginess is to blame — ,"Keep up his spints, if you can. {He adds caustically.) If you can without making it an excuse to get drunk! ",1
905743,"EDMUND. Yes' At the same time crying poorhouse and making it plam you wanted a cheap one' I know your system' By God, I ought to after this afternoon! ",TYRONE {guiltily defensive). What about this afternoon? ,EDMUND. Never mind now We’re talking about ,Mama! I’m saying no matter how you excuse yourself you know damned well your stinginess is to blame — ,EDMUND. I wasn’t sure it was you coming. ,"TYRONE. And I say you’re a har! Shut your mouth nght now, or — ",2
454654,TYRONE {guiltily defensive). What about this afternoon? ,EDMUND. Never mind now We’re talking about ,Mama! I’m saying no matter how you excuse yourself you know damned well your stinginess is to blame — ,"TYRONE. And I say you’re a har! Shut your mouth nght now, or — ","You’re not hke your damned tramp of a brother. I’ve given up hope he’ll ever get sense. Where is he, by the way? ","EDMUND {ignoring this). After you found out she’d been made a morphine addict, why didn’t you send her to a cure then, at the start, while she still had a chance^ No, that would have meant spending some money' I’ll bet you told her all she had to do was use a httle willpower' ",2
868942,EDMUND. Never mind now We’re talking about ,Mama! I’m saying no matter how you excuse yourself you know damned well your stinginess is to blame — ,"TYRONE. And I say you’re a har! Shut your mouth nght now, or — ","EDMUND {ignoring this). After you found out she’d been made a morphine addict, why didn’t you send her to a cure then, at the start, while she still had a chance^ No, that would have meant spending some money' I’ll bet you told her all she had to do was use a httle willpower' ",The stamp of his profession is unmistakably on him Not that he indulges in any of the deliberate temperamental posturings of the stage star He is by nature and preference a simplCy unpretentious many whose inclinations are still close to his humble beginnings and his Irish farmer forebears. But the actor shows in all his unconsaous habits of speechy movement and gesture These have the quality of belonging to a studied technique His voice is remarkably finCy resonant and flexiblcy and he takes great pnde in it. ,"That’s what you still beheve in your heart, in spite of what doctors, who really know something about it, have told you! ",2
644468,Mama! I’m saying no matter how you excuse yourself you know damned well your stinginess is to blame — ,"TYRONE. And I say you’re a har! Shut your mouth nght now, or — ","EDMUND {ignoring this). After you found out she’d been made a morphine addict, why didn’t you send her to a cure then, at the start, while she still had a chance^ No, that would have meant spending some money' I’ll bet you told her all she had to do was use a httle willpower' ","That’s what you still beheve in your heart, in spite of what doctors, who really know something about it, have told you! ",TYRONE. You he again! I know better than that now' ,"EDMUND {sardonically). We don’t seem able to avoid unpleasant topics, do we? ",1
675353,"TYRONE. And I say you’re a har! Shut your mouth nght now, or — ","EDMUND {ignoring this). After you found out she’d been made a morphine addict, why didn’t you send her to a cure then, at the start, while she still had a chance^ No, that would have meant spending some money' I’ll bet you told her all she had to do was use a httle willpower' ","That’s what you still beheve in your heart, in spite of what doctors, who really know something about it, have told you! ",TYRONE. You he again! I know better than that now' ,Jamie but she feels the cynically appraising glance he gyves her face and hands.) ,But how was I to know then'!’ What did I know of morphine’’ It was years before I discovered what was wrong. ,2
846259,"EDMUND {ignoring this). After you found out she’d been made a morphine addict, why didn’t you send her to a cure then, at the start, while she still had a chance^ No, that would have meant spending some money' I’ll bet you told her all she had to do was use a httle willpower' ","That’s what you still beheve in your heart, in spite of what doctors, who really know something about it, have told you! ",TYRONE. You he again! I know better than that now' ,But how was I to know then'!’ What did I know of morphine’’ It was years before I discovered what was wrong. ,"I thought she’d never got over her sickness, that’s all. ","TYRONE {remonstrates gently). Now, now, lad. It’s not her. It’s the damned poison, ",1
751275,"That’s what you still beheve in your heart, in spite of what doctors, who really know something about it, have told you! ",TYRONE. You he again! I know better than that now' ,But how was I to know then'!’ What did I know of morphine’’ It was years before I discovered what was wrong. ,"I thought she’d never got over her sickness, that’s all. ","MARY {comes to him — her face is composed in plaster again and her tone is remote), I’m afraid you’ll have to excuse me, ","Why didn’t I send her to a cure, you say? {Bitterly.) ",2
359045,TYRONE. You he again! I know better than that now' ,But how was I to know then'!’ What did I know of morphine’’ It was years before I discovered what was wrong. ,"I thought she’d never got over her sickness, that’s all. ","Why didn’t I send her to a cure, you say? {Bitterly.) ",Haven’t P I’ve spent thousands upon thousands in cures' ,"EDMUND. Not right then, but she was lying down, Cathleen said. ",1
946825,But how was I to know then'!’ What did I know of morphine’’ It was years before I discovered what was wrong. ,"I thought she’d never got over her sickness, that’s all. ","Why didn’t I send her to a cure, you say? {Bitterly.) ",Haven’t P I’ve spent thousands upon thousands in cures' ,TYRONE. Doctor Hardy thinks it might be a bit of malarial fever he caught when he was in the tropics. If it ,A waste. What good have they done her? She always started again. ,2
663055,"I thought she’d never got over her sickness, that’s all. ","Why didn’t I send her to a cure, you say? {Bitterly.) ",Haven’t P I’ve spent thousands upon thousands in cures' ,A waste. What good have they done her? She always started again. ,"{She hears Tyrone returning and turns as he comes in, through the back parlour, with a bottle of whisky he has just uncorked. He u fuming.) ","EDMUND. Because you’ve never given her anything that would help her want to stay off it! No home except this summer dump in a place she hates and you’ve refused even to spend money to make this look decent, while you keep buying more property, and playing sucker for every con mzm with a gold mine, or a silver mine, or any kind of getiichquick swmdle! You’ve dragged her around on the road, season after season, on onemght stands, with no one she could talk to, waiting night after night in dirty hotel rooms for you to come back with a bun on after the bars closed! Ghnst, is it any wonder she didn’t want to be cured. Jesus, when I think of it I hate your guts* ",2
612319,"Why didn’t I send her to a cure, you say? {Bitterly.) ",Haven’t P I’ve spent thousands upon thousands in cures' ,A waste. What good have they done her? She always started again. ,"EDMUND. Because you’ve never given her anything that would help her want to stay off it! No home except this summer dump in a place she hates and you’ve refused even to spend money to make this look decent, while you keep buying more property, and playing sucker for every con mzm with a gold mine, or a silver mine, or any kind of getiichquick swmdle! You’ve dragged her around on the road, season after season, on onemght stands, with no one she could talk to, waiting night after night in dirty hotel rooms for you to come back with a bun on after the bars closed! Ghnst, is it any wonder she didn’t want to be cured. Jesus, when I think of it I hate your guts* ",JAMIE {turns to look up into her face — and cannot help appealing pleadingly in his turn). Mama! {She does not seem to hear. ,"TYRONE [stnckenly). Edmund* {Then in a rage.) How dare you talk to your father hke that, you insolent young cub! After all I’ve done for you. ",2
517671,Haven’t P I’ve spent thousands upon thousands in cures' ,A waste. What good have they done her? She always started again. ,"EDMUND. Because you’ve never given her anything that would help her want to stay off it! No home except this summer dump in a place she hates and you’ve refused even to spend money to make this look decent, while you keep buying more property, and playing sucker for every con mzm with a gold mine, or a silver mine, or any kind of getiichquick swmdle! You’ve dragged her around on the road, season after season, on onemght stands, with no one she could talk to, waiting night after night in dirty hotel rooms for you to come back with a bun on after the bars closed! Ghnst, is it any wonder she didn’t want to be cured. Jesus, when I think of it I hate your guts* ","TYRONE [stnckenly). Edmund* {Then in a rage.) How dare you talk to your father hke that, you insolent young cub! After all I’ve done for you. ","EDMUND. We’ll come to that, what you’re doing for me! ","MARY {with detached amusement). He’ll sneak around to the outside cellar door so the servants won’t see him. He’s really ashamed of keeping his whiskey padlocked in the cellar. Your father is a strange man, Edmund. It took many years before I understood him You must try to understand and forgive him, too, and not feel contempt because he’s closefisted His father deserted his mother and their six children a year or so after they came to ",1
457547,A waste. What good have they done her? She always started again. ,"EDMUND. Because you’ve never given her anything that would help her want to stay off it! No home except this summer dump in a place she hates and you’ve refused even to spend money to make this look decent, while you keep buying more property, and playing sucker for every con mzm with a gold mine, or a silver mine, or any kind of getiichquick swmdle! You’ve dragged her around on the road, season after season, on onemght stands, with no one she could talk to, waiting night after night in dirty hotel rooms for you to come back with a bun on after the bars closed! Ghnst, is it any wonder she didn’t want to be cured. Jesus, when I think of it I hate your guts* ","TYRONE [stnckenly). Edmund* {Then in a rage.) How dare you talk to your father hke that, you insolent young cub! After all I’ve done for you. ","EDMUND. We’ll come to that, what you’re doing for me! ",{Another pause.) ,"TYRONE {looking guilty again — ignores this). Will you stop repeating your mother’s crazy accusations, which she never makes unless it’s the poison talking? I never dragged her on the road against her will Naturally, I wanted her with me. I loved her. And she came because she loved me and wanted to be with me. That’s the truth, no matter what she says when she’s not heiself. And she needn’t have been lonely. There was always the members of my company to talk to, if she’d wanted. She had her children, too, and I insisted, m spite of the expense, on having a nurse to travel with her. ",2
348130,"EDMUND. Because you’ve never given her anything that would help her want to stay off it! No home except this summer dump in a place she hates and you’ve refused even to spend money to make this look decent, while you keep buying more property, and playing sucker for every con mzm with a gold mine, or a silver mine, or any kind of getiichquick swmdle! You’ve dragged her around on the road, season after season, on onemght stands, with no one she could talk to, waiting night after night in dirty hotel rooms for you to come back with a bun on after the bars closed! Ghnst, is it any wonder she didn’t want to be cured. Jesus, when I think of it I hate your guts* ","TYRONE [stnckenly). Edmund* {Then in a rage.) How dare you talk to your father hke that, you insolent young cub! After all I’ve done for you. ","EDMUND. We’ll come to that, what you’re doing for me! ","TYRONE {looking guilty again — ignores this). Will you stop repeating your mother’s crazy accusations, which she never makes unless it’s the poison talking? I never dragged her on the road against her will Naturally, I wanted her with me. I loved her. And she came because she loved me and wanted to be with me. That’s the truth, no matter what she says when she’s not heiself. And she needn’t have been lonely. There was always the members of my company to talk to, if she’d wanted. She had her children, too, and I insisted, m spite of the expense, on having a nurse to travel with her. ","EDMUND {bitterly). Yes, your one generosity, and that because you were jealous of her paying too much attention to us, and wanted us out of your way* It was another mistake, too* If she’d had to take care of me all by herself, and had that to occupy her mind, maybe she’d have been able — ",JAMIE {thicky). All nght. Kid Not looking for argument. Too danmed sleepy. ,1
372930,"TYRONE [stnckenly). Edmund* {Then in a rage.) How dare you talk to your father hke that, you insolent young cub! After all I’ve done for you. ","EDMUND. We’ll come to that, what you’re doing for me! ","TYRONE {looking guilty again — ignores this). Will you stop repeating your mother’s crazy accusations, which she never makes unless it’s the poison talking? I never dragged her on the road against her will Naturally, I wanted her with me. I loved her. And she came because she loved me and wanted to be with me. That’s the truth, no matter what she says when she’s not heiself. And she needn’t have been lonely. There was always the members of my company to talk to, if she’d wanted. She had her children, too, and I insisted, m spite of the expense, on having a nurse to travel with her. ","EDMUND {bitterly). Yes, your one generosity, and that because you were jealous of her paying too much attention to us, and wanted us out of your way* It was another mistake, too* If she’d had to take care of me all by herself, and had that to occupy her mind, maybe she’d have been able — ","TYRONE {goaded inio vindictiveness). Or for that matter, if you insist on judging things by what she says when she’s not in her right mind, if you hadn’t been bom she’d never — {He stops ashamed.) ",( Tyrone is about to burst out in angry defence of his family but Edmund intervenes.) ,1
962815,"EDMUND. We’ll come to that, what you’re doing for me! ","TYRONE {looking guilty again — ignores this). Will you stop repeating your mother’s crazy accusations, which she never makes unless it’s the poison talking? I never dragged her on the road against her will Naturally, I wanted her with me. I loved her. And she came because she loved me and wanted to be with me. That’s the truth, no matter what she says when she’s not heiself. And she needn’t have been lonely. There was always the members of my company to talk to, if she’d wanted. She had her children, too, and I insisted, m spite of the expense, on having a nurse to travel with her. ","EDMUND {bitterly). Yes, your one generosity, and that because you were jealous of her paying too much attention to us, and wanted us out of your way* It was another mistake, too* If she’d had to take care of me all by herself, and had that to occupy her mind, maybe she’d have been able — ","TYRONE {goaded inio vindictiveness). Or for that matter, if you insist on judging things by what she says when she’s not in her right mind, if you hadn’t been bom she’d never — {He stops ashamed.) ",EDMUND {suddenly spent and miserably). Sure. I know that’s what she feels. Papa. ,{Beneath his drunken sentimentality there is a genuine smcenty.) ,1
251466,"TYRONE {looking guilty again — ignores this). Will you stop repeating your mother’s crazy accusations, which she never makes unless it’s the poison talking? I never dragged her on the road against her will Naturally, I wanted her with me. I loved her. And she came because she loved me and wanted to be with me. That’s the truth, no matter what she says when she’s not heiself. And she needn’t have been lonely. There was always the members of my company to talk to, if she’d wanted. She had her children, too, and I insisted, m spite of the expense, on having a nurse to travel with her. ","EDMUND {bitterly). Yes, your one generosity, and that because you were jealous of her paying too much attention to us, and wanted us out of your way* It was another mistake, too* If she’d had to take care of me all by herself, and had that to occupy her mind, maybe she’d have been able — ","TYRONE {goaded inio vindictiveness). Or for that matter, if you insist on judging things by what she says when she’s not in her right mind, if you hadn’t been bom she’d never — {He stops ashamed.) ",EDMUND {suddenly spent and miserably). Sure. I know that’s what she feels. Papa. ,TYRONE {protests penitently). She doesn’t! She loves you ,"Well, if we’re gomg to cut the firont hedge today, w better go to work. ",1
461247,"EDMUND {bitterly). Yes, your one generosity, and that because you were jealous of her paying too much attention to us, and wanted us out of your way* It was another mistake, too* If she’d had to take care of me all by herself, and had that to occupy her mind, maybe she’d have been able — ","TYRONE {goaded inio vindictiveness). Or for that matter, if you insist on judging things by what she says when she’s not in her right mind, if you hadn’t been bom she’d never — {He stops ashamed.) ",EDMUND {suddenly spent and miserably). Sure. I know that’s what she feels. Papa. ,TYRONE {protests penitently). She doesn’t! She loves you ,MARY {returning through the back parlour^ calls). Here I am. ,"EDMUND {didly). I didn’t mean it. Papa {He suddenly smiles — kidding a bit drunkenly.) I’m hke Mama, I can’t help hking you, in spite of everything. ",2
769434,"TYRONE {goaded inio vindictiveness). Or for that matter, if you insist on judging things by what she says when she’s not in her right mind, if you hadn’t been bom she’d never — {He stops ashamed.) ",EDMUND {suddenly spent and miserably). Sure. I know that’s what she feels. Papa. ,TYRONE {protests penitently). She doesn’t! She loves you ,"EDMUND {didly). I didn’t mean it. Papa {He suddenly smiles — kidding a bit drunkenly.) I’m hke Mama, I can’t help hking you, in spite of everything. ",TYRONE {gnns a bit drunkenly in return). I might say the same of you. You’re no great shakes as a son. It’s a case of “A poor thing but mine own ” ,"Go on, Edmimd. Jamie’s waiting. {She goes to the frontparlour doorway.) There comes your father downstairs, too* ",1
306669,EDMUND {suddenly spent and miserably). Sure. I know that’s what she feels. Papa. ,TYRONE {protests penitently). She doesn’t! She loves you ,"EDMUND {didly). I didn’t mean it. Papa {He suddenly smiles — kidding a bit drunkenly.) I’m hke Mama, I can’t help hking you, in spite of everything. ",TYRONE {gnns a bit drunkenly in return). I might say the same of you. You’re no great shakes as a son. It’s a case of “A poor thing but mine own ” ,"MARY. I was so lonesome I kept Cathleen with me just to have someone to talk to. [Her manner and quality drift back to the shy convent girl again ) Do you know what I was telhng her, dear^ About the mght my father took me to your dressingroom and I first fell in love with you. Do you remember? ","{They both chuckle with real, if alcoholic, affection. ",2
435806,TYRONE {protests penitently). She doesn’t! She loves you ,"EDMUND {didly). I didn’t mean it. Papa {He suddenly smiles — kidding a bit drunkenly.) I’m hke Mama, I can’t help hking you, in spite of everything. ",TYRONE {gnns a bit drunkenly in return). I might say the same of you. You’re no great shakes as a son. It’s a case of “A poor thing but mine own ” ,"{They both chuckle with real, if alcoholic, affection. ","{Abruptly ) What do you want me to do this afternoon, now you’re going uptown? I’ve done all I can do on the hedge until you cut more of it. You don’t want me to go ahead with your clippmg, I know that. ",Tyrone changes the subject ) ,2
629150,"EDMUND {didly). I didn’t mean it. Papa {He suddenly smiles — kidding a bit drunkenly.) I’m hke Mama, I can’t help hking you, in spite of everything. ",TYRONE {gnns a bit drunkenly in return). I might say the same of you. You’re no great shakes as a son. It’s a case of “A poor thing but mine own ” ,"{They both chuckle with real, if alcoholic, affection. ",Tyrone changes the subject ) ,MARY {bitterly). Because you’re afraid to trust me alone! ,"EDMUND. Yours, I gucss. ",2
344374,TYRONE {gnns a bit drunkenly in return). I might say the same of you. You’re no great shakes as a son. It’s a case of “A poor thing but mine own ” ,"{They both chuckle with real, if alcoholic, affection. ",Tyrone changes the subject ) ,"EDMUND. Yours, I gucss. ","EDMUND {didly). I didn’t mean it. Papa {He suddenly smiles — kidding a bit drunkenly.) I’m hke Mama, I can’t help hking you, in spite of everything. ",{Tyrone plays a card which Edmund takes and the game gets forgotten again.) ,2
271577,"{They both chuckle with real, if alcoholic, affection. ",Tyrone changes the subject ) ,"EDMUND. Yours, I gucss. ",{Tyrone plays a card which Edmund takes and the game gets forgotten again.) ,"I bought for a song and made such a great success in — a great money success — it ruined me with its promise of an easy fortune. 1 didn’t want to do anything else, and by the time I woke up to the fact I’d become a slave to the damned thing and did try other plays, it was too late. ","TYRONE You mustn’t let yourself be too downhearted, lad, by the bad news you had today. Both the doctors proimsed me, if you obey orders at this place you’re going, you’ll be cured in six months, or a year at most. ",2
790754,Tyrone changes the subject ) ,"EDMUND. Yours, I gucss. ",{Tyrone plays a card which Edmund takes and the game gets forgotten again.) ,"TYRONE You mustn’t let yourself be too downhearted, lad, by the bad news you had today. Both the doctors proimsed me, if you obey orders at this place you’re going, you’ll be cured in six months, or a year at most. ",EDMUND {his face hard agait^. Don’t kid me. You don’t beheve that. ,Cathohc Church — and your demal has brought nothing but selfdestruction! ,1
655623,"EDMUND. Yours, I gucss. ",{Tyrone plays a card which Edmund takes and the game gets forgotten again.) ,"TYRONE You mustn’t let yourself be too downhearted, lad, by the bad news you had today. Both the doctors proimsed me, if you obey orders at this place you’re going, you’ll be cured in six months, or a year at most. ",EDMUND {his face hard agait^. Don’t kid me. You don’t beheve that. ,"MARY. Because your father’s snoring was driving me crazy! For heaven’s sake, haven’t I often used the spare room as my bedroom^ {Bitterly.) But I see what you thought. That was when — ",TYRONE {too vehemently). Of course I beheve it! Why shouldn’t I beheve it when both Hardy and the specialist — ? ,2
198867,{Tyrone plays a card which Edmund takes and the game gets forgotten again.) ,"TYRONE You mustn’t let yourself be too downhearted, lad, by the bad news you had today. Both the doctors proimsed me, if you obey orders at this place you’re going, you’ll be cured in six months, or a year at most. ",EDMUND {his face hard agait^. Don’t kid me. You don’t beheve that. ,TYRONE {too vehemently). Of course I beheve it! Why shouldn’t I beheve it when both Hardy and the specialist — ? ,EDMUND. You think I’m going to die. ,"EDMUND {goes on, Ignoring this). Although he was French and never saw Broadway and died before Jamie was bom. ",1
479301,"TYRONE You mustn’t let yourself be too downhearted, lad, by the bad news you had today. Both the doctors proimsed me, if you obey orders at this place you’re going, you’ll be cured in six months, or a year at most. ",EDMUND {his face hard agait^. Don’t kid me. You don’t beheve that. ,TYRONE {too vehemently). Of course I beheve it! Why shouldn’t I beheve it when both Hardy and the specialist — ? ,EDMUND. You think I’m going to die. ,TYRONE. That’s a he! You’re crazy! ,"MARY {worriedly). You shouldn’t dnnk now, Edmund. ",1
691254,EDMUND {his face hard agait^. Don’t kid me. You don’t beheve that. ,TYRONE {too vehemently). Of course I beheve it! Why shouldn’t I beheve it when both Hardy and the specialist — ? ,EDMUND. You think I’m going to die. ,TYRONE. That’s a he! You’re crazy! ,TYRONE (mi gjulty cotfusion). What state farm? It’s the ,And some of the poems you’ve written yourself are even worse* You’d think you didn’t want to hve! A boy of your age with everything before him* It’s just a pose you get out of books* You’re not really sick at all! ,1
277175,TYRONE {too vehemently). Of course I beheve it! Why shouldn’t I beheve it when both Hardy and the specialist — ? ,EDMUND. You think I’m going to die. ,TYRONE. That’s a he! You’re crazy! ,TYRONE (mi gjulty cotfusion). What state farm? It’s the ,"Hilltown Sanatonum, that’s all I know, and both doctons said It was the best place for you. ","EDMUND. I know, Mama. How about you^ Do you feel rested^ ",1
