random_idx,input_sentence1,input_sentence2,input_sentence3,input_sentence4,candidate_sentence1,candidate_sentence2,label
327008,RUTH. It was true--then. (_With sudden fierceness_) How could I help it?,No woman could.,ANDREW. Then--you loved me--that time I came home?,RUTH. (_doggedly_) I’d known your real reason for leaving home the first,smile_) I guess Ruth’s got a right to have who she likes. She made a,time--everybody knew it--and for three years I’d been thinking----,2
129953,No woman could.,ANDREW. Then--you loved me--that time I came home?,RUTH. (_doggedly_) I’d known your real reason for leaving home the first,time--everybody knew it--and for three years I’d been thinking----,ANDREW. That I loved you?,hope_) You mustn’t feel sorry for me. Don’t you see I’m happy at,1
621421,ANDREW. Then--you loved me--that time I came home?,RUTH. (_doggedly_) I’d known your real reason for leaving home the first,time--everybody knew it--and for three years I’d been thinking----,ANDREW. That I loved you?,a word of thanks for it. (_Tears of rage starting to his,RUTH. Yes. Then that day on the hill you laughed about what a fool you’d,2
418979,RUTH. (_doggedly_) I’d known your real reason for leaving home the first,time--everybody knew it--and for three years I’d been thinking----,ANDREW. That I loved you?,RUTH. Yes. Then that day on the hill you laughed about what a fool you’d,MRS. ATKINS. (_irritably_) Can’t you keep that child still? Her racket’s,been for loving me once--and I knew it was all over.,2
322497,time--everybody knew it--and for three years I’d been thinking----,ANDREW. That I loved you?,RUTH. Yes. Then that day on the hill you laughed about what a fool you’d,been for loving me once--and I knew it was all over.,"ANDREW. Good God, but I never thought---- (_He stops, shuddering at his",certain now I never was in love--I was getting fun out of thinking I,1
681342,ANDREW. That I loved you?,RUTH. Yes. Then that day on the hill you laughed about what a fool you’d,been for loving me once--and I knew it was all over.,"ANDREW. Good God, but I never thought---- (_He stops, shuddering at his","lighted lantern on the floor. He remains standing by the door, his arms",remembrance_) And did Rob----,2
184186,RUTH. Yes. Then that day on the hill you laughed about what a fool you’d,been for loving me once--and I knew it was all over.,"ANDREW. Good God, but I never thought---- (_He stops, shuddering at his",remembrance_) And did Rob----,ROBERT. (_turning to him quickly_) Andy! (_He sees at once the fixed,RUTH. That was what I’d started to tell. We’d had a fight just before,2
208069,been for loving me once--and I knew it was all over.,"ANDREW. Good God, but I never thought---- (_He stops, shuddering at his",remembrance_) And did Rob----,RUTH. That was what I’d started to tell. We’d had a fight just before,you came and I got crazy mad--and I told him all I’ve told you.,RUTH. I was afraid. He talked so crazy. I couldn’t quiet him. I didn’t,1
697499,"ANDREW. Good God, but I never thought---- (_He stops, shuddering at his",remembrance_) And did Rob----,RUTH. That was what I’d started to tell. We’d had a fight just before,you came and I got crazy mad--and I told him all I’ve told you.,ANDREW. (_gaping at her speechlessly for a moment_) You told Rob--you,right_).,1
380908,remembrance_) And did Rob----,RUTH. That was what I’d started to tell. We’d had a fight just before,you came and I got crazy mad--and I told him all I’ve told you.,ANDREW. (_gaping at her speechlessly for a moment_) You told Rob--you,"weakly against it for support. His hair is long and unkempt, his face",loved me?,2
195110,RUTH. That was what I’d started to tell. We’d had a fight just before,you came and I got crazy mad--and I told him all I’ve told you.,ANDREW. (_gaping at her speechlessly for a moment_) You told Rob--you,loved me?,RUTH. Yes.,suit you.,1
261907,you came and I got crazy mad--and I told him all I’ve told you.,ANDREW. (_gaping at her speechlessly for a moment_) You told Rob--you,loved me?,RUTH. Yes.,"ANDREW. (_shrinking away from her in horror_) You--you--you mad fool,",study for a mate’s c’tificate right off--and it’ll give him a trade for,1
239281,ANDREW. (_gaping at her speechlessly for a moment_) You told Rob--you,loved me?,RUTH. Yes.,"ANDREW. (_shrinking away from her in horror_) You--you--you mad fool,","if he did talk them way up in the air, like he always sees things.",you! How could you do such a thing?,2
680204,loved me?,RUTH. Yes.,"ANDREW. (_shrinking away from her in horror_) You--you--you mad fool,",you! How could you do such a thing?,ANDREW. (_facing him; half-defiantly_) Yes?,RUTH. I couldn’t help it. I’d got to the end of bearing things--without,2
335025,RUTH. Yes.,"ANDREW. (_shrinking away from her in horror_) You--you--you mad fool,",you! How could you do such a thing?,RUTH. I couldn’t help it. I’d got to the end of bearing things--without,talking.,knitting in her lap--after a pause_) I never realized how hard it was,1
703940,"ANDREW. (_shrinking away from her in horror_) You--you--you mad fool,",you! How could you do such a thing?,RUTH. I couldn’t help it. I’d got to the end of bearing things--without,talking.,all laughs and jokes at me--that boy up to Harris’ and the new feller up,ANDREW. Then Rob must have known every moment I stayed here! And yet he,2
554014,you! How could you do such a thing?,RUTH. I couldn’t help it. I’d got to the end of bearing things--without,talking.,ANDREW. Then Rob must have known every moment I stayed here! And yet he,"never said or showed--God, how he must have suffered! Didn’t you know",of fever when they came I couldn’t make head or tail to them.,1
123354,RUTH. I couldn’t help it. I’d got to the end of bearing things--without,talking.,ANDREW. Then Rob must have known every moment I stayed here! And yet he,"never said or showed--God, how he must have suffered! Didn’t you know",beside_ ROBERT _as if he wanted to say something more but doesn’t know,how much he loved you?,2
440857,talking.,ANDREW. Then Rob must have known every moment I stayed here! And yet he,"never said or showed--God, how he must have suffered! Didn’t you know",how much he loved you?,RUTH. (_dully_) Yes. I knew he liked me.,MRS. ATKINS. (_with a snort_) What’d Rob think you and him was livin’,1
743,ANDREW. Then Rob must have known every moment I stayed here! And yet he,"never said or showed--God, how he must have suffered! Didn’t you know",how much he loved you?,RUTH. (_dully_) Yes. I knew he liked me.,ANDREW. Liked you! What kind of a woman are you? Couldn’t you have kept,"ANDREW. (_appalled by a sudden thought_) Good heavens, you haven’t told",1
361725,"never said or showed--God, how he must have suffered! Didn’t you know",how much he loved you?,RUTH. (_dully_) Yes. I knew he liked me.,ANDREW. Liked you! What kind of a woman are you? Couldn’t you have kept,"traced to her. Her brother, the_ CAPTAIN, _is short and stocky, with a",silent? Did you have to torture him? No wonder he’s dying! And you’ve,2
939069,how much he loved you?,RUTH. (_dully_) Yes. I knew he liked me.,ANDREW. Liked you! What kind of a woman are you? Couldn’t you have kept,silent? Did you have to torture him? No wonder he’s dying! And you’ve,lived together for five years with this between you?,ROBERT. (_sitting down in the chair on the left of table and cuddling_,1
836986,RUTH. (_dully_) Yes. I knew he liked me.,ANDREW. Liked you! What kind of a woman are you? Couldn’t you have kept,silent? Did you have to torture him? No wonder he’s dying! And you’ve,lived together for five years with this between you?,RUTH. We’ve lived in the same house.,"know he did, too! So go! Go if you want to!",1
988330,ANDREW. Liked you! What kind of a woman are you? Couldn’t you have kept,silent? Did you have to torture him? No wonder he’s dying! And you’ve,lived together for five years with this between you?,RUTH. We’ve lived in the same house.,ANDREW. Does he still think----,"farm has, after what I showed you and told you when we was looking over",1
87032,silent? Did you have to torture him? No wonder he’s dying! And you’ve,lived together for five years with this between you?,RUTH. We’ve lived in the same house.,ANDREW. Does he still think----,accomplished all you set out to do five years ago?,RUTH. I don’t know. We’ve never spoke a word about it since that day.,2
637182,lived together for five years with this between you?,RUTH. We’ve lived in the same house.,ANDREW. Does he still think----,RUTH. I don’t know. We’ve never spoke a word about it since that day.,"chimney which stands on the table, presents an appearance of decay, of","Maybe, from the way he went on, he s’poses I care for you yet.",2
747999,RUTH. We’ve lived in the same house.,ANDREW. Does he still think----,RUTH. I don’t know. We’ve never spoke a word about it since that day.,"Maybe, from the way he went on, he s’poses I care for you yet.",ANDREW. But you don’t. It’s outrageous. It’s stupid! You don’t love me!,"Sometimes I think if it wasn’t for you, Ruth, and--(_his voice",1
999157,ANDREW. Does he still think----,RUTH. I don’t know. We’ve never spoke a word about it since that day.,"Maybe, from the way he went on, he s’poses I care for you yet.",ANDREW. But you don’t. It’s outrageous. It’s stupid! You don’t love me!,"RUTH. (_slowly_) I wouldn’t know how to feel love, even if I tried, any","because he’s made a man of himself, while you’re nothing but a--but",1
414979,RUTH. I don’t know. We’ve never spoke a word about it since that day.,"Maybe, from the way he went on, he s’poses I care for you yet.",ANDREW. But you don’t. It’s outrageous. It’s stupid! You don’t love me!,"RUTH. (_slowly_) I wouldn’t know how to feel love, even if I tried, any","much better than other folks, with your college education, where you",more.,2
604326,"Maybe, from the way he went on, he s’poses I care for you yet.",ANDREW. But you don’t. It’s outrageous. It’s stupid! You don’t love me!,"RUTH. (_slowly_) I wouldn’t know how to feel love, even if I tried, any",more.,"ANDREW. (_brutally_) And I don’t love you, that’s sure! (_He sinks into",the shippin’ asked after you ’special curious. “Do you think he’d,1
281965,ANDREW. But you don’t. It’s outrageous. It’s stupid! You don’t love me!,"RUTH. (_slowly_) I wouldn’t know how to feel love, even if I tried, any",more.,"ANDREW. (_brutally_) And I don’t love you, that’s sure! (_He sinks into",reciting something to himself._,"his chair, his head between his hands_) It’s damnable such a thing",2
963573,"RUTH. (_slowly_) I wouldn’t know how to feel love, even if I tried, any",more.,"ANDREW. (_brutally_) And I don’t love you, that’s sure! (_He sinks into","his chair, his head between his hands_) It’s damnable such a thing","should be between Rob and me. Why, I love Rob better’n anybody in the",ANDREW. (_gaping at her speechlessly for a moment_) You told Rob--you,1
323184,more.,"ANDREW. (_brutally_) And I don’t love you, that’s sure! (_He sinks into","his chair, his head between his hands_) It’s damnable such a thing","should be between Rob and me. Why, I love Rob better’n anybody in the",world and always did. There isn’t a thing on God’s green earth I,down and kisses her tenderly_) _Our_ star!,1
465301,"ANDREW. (_brutally_) And I don’t love you, that’s sure! (_He sinks into","his chair, his head between his hands_) It’s damnable such a thing","should be between Rob and me. Why, I love Rob better’n anybody in the",world and always did. There isn’t a thing on God’s green earth I,wouldn’t have done to keep trouble away from him. And I have to be the,knew--although he tried to lie about it. And then to make sure I,1
984822,"his chair, his head between his hands_) It’s damnable such a thing","should be between Rob and me. Why, I love Rob better’n anybody in the",world and always did. There isn’t a thing on God’s green earth I,wouldn’t have done to keep trouble away from him. And I have to be the,very one--it’s damnable! How am I going to face him again? What can I,"holes show in the curtains; a child’s doll, with one arm gone, lies",1
102270,"should be between Rob and me. Why, I love Rob better’n anybody in the",world and always did. There isn’t a thing on God’s green earth I,wouldn’t have done to keep trouble away from him. And I have to be the,very one--it’s damnable! How am I going to face him again? What can I,say to him now? (_He groans with anguished rage. After a pause_) He,work the place on a salary and percentage. That’ll take it off of Rob’s,1
520704,world and always did. There isn’t a thing on God’s green earth I,wouldn’t have done to keep trouble away from him. And I have to be the,very one--it’s damnable! How am I going to face him again? What can I,say to him now? (_He groans with anguished rage. After a pause_) He,asked me to promise--what am I going to do?,she relapses into dull indifference. She sits down in her chair and,1
609414,wouldn’t have done to keep trouble away from him. And I have to be the,very one--it’s damnable! How am I going to face him again? What can I,say to him now? (_He groans with anguished rage. After a pause_) He,asked me to promise--what am I going to do?,head. Why? Why? What has happened? How did it ever come about? Tell me!,RUTH. You can promise--so’s it’ll ease his mind--and not mean anything.,2
710127,very one--it’s damnable! How am I going to face him again? What can I,say to him now? (_He groans with anguished rage. After a pause_) He,asked me to promise--what am I going to do?,RUTH. You can promise--so’s it’ll ease his mind--and not mean anything.,ANDREW. What? Lie to him now--when he’s dying? (_Determinedly_) No! It’s,ROBERT. (_dryly_) The sea doesn’t seem to have impressed you very,1
72394,say to him now? (_He groans with anguished rage. After a pause_) He,asked me to promise--what am I going to do?,RUTH. You can promise--so’s it’ll ease his mind--and not mean anything.,ANDREW. What? Lie to him now--when he’s dying? (_Determinedly_) No! It’s,"RUTH. (_dully_) He did the best he knew, I s’pose. (_After a pause_)",chance now to undo some of all the suffering you’ve brought on Rob. Go,2
326418,asked me to promise--what am I going to do?,RUTH. You can promise--so’s it’ll ease his mind--and not mean anything.,ANDREW. What? Lie to him now--when he’s dying? (_Determinedly_) No! It’s,chance now to undo some of all the suffering you’ve brought on Rob. Go,had not been used in years. Blotches of dampness disfigure the wall,in to him! Tell him you never loved me--it was all a mistake. Tell him,2
449578,RUTH. You can promise--so’s it’ll ease his mind--and not mean anything.,ANDREW. What? Lie to him now--when he’s dying? (_Determinedly_) No! It’s,chance now to undo some of all the suffering you’ve brought on Rob. Go,in to him! Tell him you never loved me--it was all a mistake. Tell him,you only said so because you were mad and didn’t know what you were,see thin’s! (_His voice raised and quivering with anger_) I never,1
162197,ANDREW. What? Lie to him now--when he’s dying? (_Determinedly_) No! It’s,chance now to undo some of all the suffering you’ve brought on Rob. Go,in to him! Tell him you never loved me--it was all a mistake. Tell him,you only said so because you were mad and didn’t know what you were,"ANDREW. (_slowly_) I think I know what you’re driving at, Rob--and it’s","saying! Tell him something, anything, that’ll bring him peace!",2
523419,chance now to undo some of all the suffering you’ve brought on Rob. Go,in to him! Tell him you never loved me--it was all a mistake. Tell him,you only said so because you were mad and didn’t know what you were,"saying! Tell him something, anything, that’ll bring him peace!",RUTH. (_dully_) He wouldn’t believe me.,"to know what’s right---- (_Desperately_) And perhaps we---- (_But_ RUTH,",1
673763,in to him! Tell him you never loved me--it was all a mistake. Tell him,you only said so because you were mad and didn’t know what you were,"saying! Tell him something, anything, that’ll bring him peace!",RUTH. (_dully_) He wouldn’t believe me.,"ANDREW. (_furiously_) You’ve got to make him believe you, do you hear?","ANDREW. (_with a quick glance at_ RUTH) Yes, I s’pose so.",1
274487,you only said so because you were mad and didn’t know what you were,"saying! Tell him something, anything, that’ll bring him peace!",RUTH. (_dully_) He wouldn’t believe me.,"ANDREW. (_furiously_) You’ve got to make him believe you, do you hear?","MRS. ATKINS. (_snappily_) He’s had three years to learn, and he’s",You’ve got to--now--hurry--you never know when it may be too late. (_As,2
474795,"saying! Tell him something, anything, that’ll bring him peace!",RUTH. (_dully_) He wouldn’t believe me.,"ANDREW. (_furiously_) You’ve got to make him believe you, do you hear?",You’ve got to--now--hurry--you never know when it may be too late. (_As,"she hesitates--imploringly_) For God’s sake, Ruth! Don’t you see you owe","mornin’--and by God--don’t come back--don’t dare come back--by God, not",1
796627,RUTH. (_dully_) He wouldn’t believe me.,"ANDREW. (_furiously_) You’ve got to make him believe you, do you hear?",You’ve got to--now--hurry--you never know when it may be too late. (_As,"she hesitates--imploringly_) For God’s sake, Ruth! Don’t you see you owe","hills are still rimmed by a faint line of flame, and the sky above them",it to him? You’ll never forgive yourself if you don’t.,2
738658,"ANDREW. (_furiously_) You’ve got to make him believe you, do you hear?",You’ve got to--now--hurry--you never know when it may be too late. (_As,"she hesitates--imploringly_) For God’s sake, Ruth! Don’t you see you owe",it to him? You’ll never forgive yourself if you don’t.,and they nearly all cheated him--he couldn’t tell--and left one after,RUTH. (_dully_) I’ll go. (_She gets wearily to her feet and walks slowly,2
632357,You’ve got to--now--hurry--you never know when it may be too late. (_As,"she hesitates--imploringly_) For God’s sake, Ruth! Don’t you see you owe",it to him? You’ll never forgive yourself if you don’t.,RUTH. (_dully_) I’ll go. (_She gets wearily to her feet and walks slowly,ROBERT. (_slowly_) Perhaps--for her sake--you’d better not tell her.,toward the bedroom_) But it won’t do any good. (ANDREW’S _eyes are fixed,2
120592,"she hesitates--imploringly_) For God’s sake, Ruth! Don’t you see you owe",it to him? You’ll never forgive yourself if you don’t.,RUTH. (_dully_) I’ll go. (_She gets wearily to her feet and walks slowly,toward the bedroom_) But it won’t do any good. (ANDREW’S _eyes are fixed,on her anxiously. She opens the door and steps inside the room. She,take things into consideration? Why can’t we pull together? We used to.,1
537618,it to him? You’ll never forgive yourself if you don’t.,RUTH. (_dully_) I’ll go. (_She gets wearily to her feet and walks slowly,toward the bedroom_) But it won’t do any good. (ANDREW’S _eyes are fixed,on her anxiously. She opens the door and steps inside the room. She,remains standing there for a minute. Then she calls in a frightened,suspicion forming in her mind_) What did Rob tell you--about me?,1
231593,RUTH. (_dully_) I’ll go. (_She gets wearily to her feet and walks slowly,toward the bedroom_) But it won’t do any good. (ANDREW’S _eyes are fixed,on her anxiously. She opens the door and steps inside the room. She,remains standing there for a minute. Then she calls in a frightened,"voice_) Rob! Where are you? (_Then she hurries back, trembling with","type to_ ROBERT--_husky, sun-bronzed, handsome in a large-featured,",1
91775,toward the bedroom_) But it won’t do any good. (ANDREW’S _eyes are fixed,on her anxiously. She opens the door and steps inside the room. She,remains standing there for a minute. Then she calls in a frightened,"voice_) Rob! Where are you? (_Then she hurries back, trembling with","ANDREW. (_who has regained control over himself_) You’re wrong, Pa, it",fright_) Andy! Andy! He’s gone!,2
427614,on her anxiously. She opens the door and steps inside the room. She,remains standing there for a minute. Then she calls in a frightened,"voice_) Rob! Where are you? (_Then she hurries back, trembling with",fright_) Andy! Andy! He’s gone!,ANDREW. (_misunderstanding her--his face pale with dread_) He’s not----,before your nap?,1
823505,remains standing there for a minute. Then she calls in a frightened,"voice_) Rob! Where are you? (_Then she hurries back, trembling with",fright_) Andy! Andy! He’s gone!,ANDREW. (_misunderstanding her--his face pale with dread_) He’s not----,finished working where he was. He’s waiting for you at the road.,RUTH. (_interrupting him--hysterically_) He’s gone! The bed’s empty. The,2
671585,"voice_) Rob! Where are you? (_Then she hurries back, trembling with",fright_) Andy! Andy! He’s gone!,ANDREW. (_misunderstanding her--his face pale with dread_) He’s not----,RUTH. (_interrupting him--hysterically_) He’s gone! The bed’s empty. The,earned my right to quit when I want to. (_Suddenly overcome with anger,window’s wide open. He must have crawled out into the yard!,2
591029,fright_) Andy! Andy! He’s gone!,ANDREW. (_misunderstanding her--his face pale with dread_) He’s not----,RUTH. (_interrupting him--hysterically_) He’s gone! The bed’s empty. The,window’s wide open. He must have crawled out into the yard!,"me, won’t you?",ANDREW. (_springing to his feet. He rushes into the bedroom and returns,2
355619,ANDREW. (_misunderstanding her--his face pale with dread_) He’s not----,RUTH. (_interrupting him--hysterically_) He’s gone! The bed’s empty. The,window’s wide open. He must have crawled out into the yard!,ANDREW. (_springing to his feet. He rushes into the bedroom and returns,immediately with an expression of alarmed amazement on his face_) Come!,"you, Andy, that I always thought had good sense, talkin’ crazy like",1
745024,RUTH. (_interrupting him--hysterically_) He’s gone! The bed’s empty. The,window’s wide open. He must have crawled out into the yard!,ANDREW. (_springing to his feet. He rushes into the bedroom and returns,immediately with an expression of alarmed amazement on his face_) Come!,"any notice of what I say? Or Ruth, either--my own daughter? No, they",He can’t have gone far! (_Grabbing his hat he takes_ RUTH’S _arm and,2
308507,window’s wide open. He must have crawled out into the yard!,ANDREW. (_springing to his feet. He rushes into the bedroom and returns,immediately with an expression of alarmed amazement on his face_) Come!,He can’t have gone far! (_Grabbing his hat he takes_ RUTH’S _arm and,"down at the heel, give full evidence of the apathy in which she lives._",shoves her toward the door_) Come on! (_Opening the door_) Let’s hope to,2
66848,ANDREW. (_springing to his feet. He rushes into the bedroom and returns,immediately with an expression of alarmed amazement on his face_) Come!,He can’t have gone far! (_Grabbing his hat he takes_ RUTH’S _arm and,shoves her toward the door_) Come on! (_Opening the door_) Let’s hope to,"God---- (_The door closes behind them, cutting off his words as_",serious fallin’-out. I always sorter hoped they’d hitch up together,1
281406,immediately with an expression of alarmed amazement on his face_) Come!,He can’t have gone far! (_Grabbing his hat he takes_ RUTH’S _arm and,shoves her toward the door_) Come on! (_Opening the door_) Let’s hope to,"God---- (_The door closes behind them, cutting off his words as_","from his work in the fields. He is twenty-seven years old, an opposite","the east is already alight with bright color and a thin, quivering line",2
725768,He can’t have gone far! (_Grabbing his hat he takes_ RUTH’S _arm and,shoves her toward the door_) Come on! (_Opening the door_) Let’s hope to,"God---- (_The door closes behind them, cutting off his words as_","the east is already alight with bright color and a thin, quivering line",of flame is spreading slowly along the horizon rim of the dark hills.,happened--somethin’ else.,1
518481,shoves her toward the door_) Come on! (_Opening the door_) Let’s hope to,"God---- (_The door closes behind them, cutting off his words as_","the east is already alight with bright color and a thin, quivering line",of flame is spreading slowly along the horizon rim of the dark hills.,"The roadside, however, is still steeped in the grayness of the dawn,","I suppose you’re right, Katey. (_Scratching his head in puzzlement_) But",1
258753,"God---- (_The door closes behind them, cutting off his words as_","the east is already alight with bright color and a thin, quivering line",of flame is spreading slowly along the horizon rim of the dark hills.,"The roadside, however, is still steeped in the grayness of the dawn,",received your wire. Am bringing specialist to see Rob. Will motor to,shadowy and vague. The field in the foreground has a wild uncultivated,2
706873,"the east is already alight with bright color and a thin, quivering line",of flame is spreading slowly along the horizon rim of the dark hills.,"The roadside, however, is still steeped in the grayness of the dawn,",shadowy and vague. The field in the foreground has a wild uncultivated,remembrance_) And did Rob----,appearance as if it had been allowed to remain fallow the preceding,2
875828,of flame is spreading slowly along the horizon rim of the dark hills.,"The roadside, however, is still steeped in the grayness of the dawn,",shadowy and vague. The field in the foreground has a wild uncultivated,appearance as if it had been allowed to remain fallow the preceding,right out and hunt up a wife somewheres for that spick ’n’ span cabin.,summer. Parts of the snake-fence in the rear have been broken down. The,2
900444,"The roadside, however, is still steeped in the grayness of the dawn,",shadowy and vague. The field in the foreground has a wild uncultivated,appearance as if it had been allowed to remain fallow the preceding,summer. Parts of the snake-fence in the rear have been broken down. The,apple tree is leafless and seems dead._,sleep if he can. (_She gets wearily from the chair and puts a few pieces,1
722143,shadowy and vague. The field in the foreground has a wild uncultivated,appearance as if it had been allowed to remain fallow the preceding,summer. Parts of the snake-fence in the rear have been broken down. The,apple tree is leafless and seems dead._,ANDREW. Can’t be done. Farming ain’t your nature. There’s all the,ROBERT _staggers weakly in from the left. He stumbles into the ditch and,2
317191,appearance as if it had been allowed to remain fallow the preceding,summer. Parts of the snake-fence in the rear have been broken down. The,apple tree is leafless and seems dead._,ROBERT _staggers weakly in from the left. He stumbles into the ditch and,"ANDREW. (_with a quick glance at_ RUTH) Yes, I s’pose so.",lies there for a moment; then crawls with a great effort to the top of,2
521050,summer. Parts of the snake-fence in the rear have been broken down. The,apple tree is leafless and seems dead._,ROBERT _staggers weakly in from the left. He stumbles into the ditch and,lies there for a moment; then crawls with a great effort to the top of,"the bank where he can see the sun rise, and collapses weakly._ RUTH","hate the sight of you. Oh, if I’d only known! If I hadn’t been such a",1
127954,apple tree is leafless and seems dead._,ROBERT _staggers weakly in from the left. He stumbles into the ditch and,lies there for a moment; then crawls with a great effort to the top of,"the bank where he can see the sun rise, and collapses weakly._ RUTH",ANDREW. (_stopping and looking about him_) There he is! I knew it! I,"be done, Pa?",1
134323,ROBERT _staggers weakly in from the left. He stumbles into the ditch and,lies there for a moment; then crawls with a great effort to the top of,"the bank where he can see the sun rise, and collapses weakly._ RUTH",ANDREW. (_stopping and looking about him_) There he is! I knew it! I,RUTH. (_dully_) I’ll go. (_She gets wearily to her feet and walks slowly,knew we’d find him here.,2
551105,lies there for a moment; then crawls with a great effort to the top of,"the bank where he can see the sun rise, and collapses weakly._ RUTH",ANDREW. (_stopping and looking about him_) There he is! I knew it! I,knew we’d find him here.,"on--eternally! (_He raises himself on his elbow, his face radiant, and",ROBERT. (_trying to raise himself to a sitting position as they hasten,2
19911,"the bank where he can see the sun rise, and collapses weakly._ RUTH",ANDREW. (_stopping and looking about him_) There he is! I knew it! I,knew we’d find him here.,ROBERT. (_trying to raise himself to a sitting position as they hasten,to his side--with a wan smile_) I thought I’d given you the slip.,go out of the door._ RUTH _sits motionlessly. The motor is heard,1
491707,ANDREW. (_stopping and looking about him_) There he is! I knew it! I,knew we’d find him here.,ROBERT. (_trying to raise himself to a sitting position as they hasten,to his side--with a wan smile_) I thought I’d given you the slip.,"ANDREW. (_with kindly bullying_) Well you didn’t, you old scoundrel, and","Dick won’t take me on his ship, I’ll find another. I’ll get away",1
471818,knew we’d find him here.,ROBERT. (_trying to raise himself to a sitting position as they hasten,to his side--with a wan smile_) I thought I’d given you the slip.,"ANDREW. (_with kindly bullying_) Well you didn’t, you old scoundrel, and",we’re going to take you right back where you belong--in bed. (_He makes,"first-class hand hereabouts, and I ain’t wantin’ ’em to get no different",1
156265,ROBERT. (_trying to raise himself to a sitting position as they hasten,to his side--with a wan smile_) I thought I’d given you the slip.,"ANDREW. (_with kindly bullying_) Well you didn’t, you old scoundrel, and",we’re going to take you right back where you belong--in bed. (_He makes,a motion to lift_ ROBERT).,"RUTH. (_without interest_) Yes. It’s Andy, I s’pose.",1
644091,to his side--with a wan smile_) I thought I’d given you the slip.,"ANDREW. (_with kindly bullying_) Well you didn’t, you old scoundrel, and",we’re going to take you right back where you belong--in bed. (_He makes,a motion to lift_ ROBERT).,"the bedroom. A moment later_ ANDREW _re-enters, closing the door softly.","ROBERT. Don’t, Andy. Don’t, I tell you!",2
845317,"ANDREW. (_with kindly bullying_) Well you didn’t, you old scoundrel, and",we’re going to take you right back where you belong--in bed. (_He makes,a motion to lift_ ROBERT).,"ROBERT. Don’t, Andy. Don’t, I tell you!",ANDREW. You’re in pain?,even if he didn’t say so; and I know he wanted the money to use,1
750584,we’re going to take you right back where you belong--in bed. (_He makes,a motion to lift_ ROBERT).,"ROBERT. Don’t, Andy. Don’t, I tell you!",ANDREW. You’re in pain?,ROBERT. (_simply_) No. I’m dying. (_He falls back weakly._ RUTH _sinks,Chips built in a book-case so’s Robert could take his books along--with,1
873493,a motion to lift_ ROBERT).,"ROBERT. Don’t, Andy. Don’t, I tell you!",ANDREW. You’re in pain?,ROBERT. (_simply_) No. I’m dying. (_He falls back weakly._ RUTH _sinks,down beside him with a sob and pillows his head on her lap._ ANDREW,ROBERT. (_contritely_) Of course he couldn’t. I’m a fool. I’m touchy,1
606444,"ROBERT. Don’t, Andy. Don’t, I tell you!",ANDREW. You’re in pain?,ROBERT. (_simply_) No. I’m dying. (_He falls back weakly._ RUTH _sinks,down beside him with a sob and pillows his head on her lap._ ANDREW,by the absent-minded expressions on their faces._,on_ RUTH’S _lap_) I couldn’t stand it back there in the room. It seemed,2
908803,ANDREW. You’re in pain?,ROBERT. (_simply_) No. I’m dying. (_He falls back weakly._ RUTH _sinks,down beside him with a sob and pillows his head on her lap._ ANDREW,on_ RUTH’S _lap_) I couldn’t stand it back there in the room. It seemed,as if all my life--I’d been cooped in a room. So I thought I’d try to,ROBERT. (_throwing her away from him. She staggers back against the,1
662960,ROBERT. (_simply_) No. I’m dying. (_He falls back weakly._ RUTH _sinks,down beside him with a sob and pillows his head on her lap._ ANDREW,on_ RUTH’S _lap_) I couldn’t stand it back there in the room. It seemed,as if all my life--I’d been cooped in a room. So I thought I’d try to,end as I might have--if I’d had the courage--alone--in a ditch by the,is noiselessly opened and_ ROBERT _appears in the doorway. His cheeks,1
545311,down beside him with a sob and pillows his head on her lap._ ANDREW,on_ RUTH’S _lap_) I couldn’t stand it back there in the room. It seemed,as if all my life--I’d been cooped in a room. So I thought I’d try to,end as I might have--if I’d had the courage--alone--in a ditch by the,sleep so soundly.,open road--watching the sun rise.,2
335902,on_ RUTH’S _lap_) I couldn’t stand it back there in the room. It seemed,as if all my life--I’d been cooped in a room. So I thought I’d try to,end as I might have--if I’d had the courage--alone--in a ditch by the,open road--watching the sun rise.,"turns away, suddenly releasing_ ROBERT’S _hand_) You’ll be coming along",ANDREW. Rob! Don’t talk. You’re wasting your strength. Rest a while and,2
412277,as if all my life--I’d been cooped in a room. So I thought I’d try to,end as I might have--if I’d had the courage--alone--in a ditch by the,open road--watching the sun rise.,ANDREW. Rob! Don’t talk. You’re wasting your strength. Rest a while and,RUTH. You were saying you’d go out on the road if it wasn’t for me.,then we’ll carry you----,2
609969,end as I might have--if I’d had the courage--alone--in a ditch by the,open road--watching the sun rise.,ANDREW. Rob! Don’t talk. You’re wasting your strength. Rest a while and,then we’ll carry you----,countries that are just being opened up. (_Jovially_) I’ll bet that’s,"ROBERT. Still hoping, Andy? Don’t. I know. (_There is a pause during",2
377012,open road--watching the sun rise.,ANDREW. Rob! Don’t talk. You’re wasting your strength. Rest a while and,then we’ll carry you----,"ROBERT. Still hoping, Andy? Don’t. I know. (_There is a pause during",RUTH. I know. I met him on the road a second ago. He told me you were,"which he breathes heavily, straining his eyes toward the horizon_) The",2
